image channels: 3
Y: 100
X 100
Pixel value: 
[0 , 0][116 134 225],
[33 , 94][63 19 87],
[33 , 95][64 20 88],
[33 , 96][62 19 87],
[33 , 97][56 20 86],
[33 , 98][58 22 87],
[33 , 99][98 60 124],


[34 , 0][99 102 210],
[34 , 1][98 101 209],
[34 , 2][96 99 207],
[34 , 3][96 98 208],
[34 , 4][96 98 209],
[34 , 5][96 98 209],
[34 , 6][95 97 210],
[34 , 7][95 96 210],
[34 , 8][93 94 208],
[34 , 9][92 93 210],
[34 , 10][98 95 208],
[34 , 11][115 108 206],
[34 , 12][104 96 191],
[34 , 13][100 93 192],
[34 , 14][100 92 192],
[34 , 15][95 88 187],
[34 , 16][97 90 189],
[34 , 17][94 86 186],
[34 , 18][91 84 183],
[34 , 19][98 91 190],
[34 , 20][102 95 194],
[34 , 21][103 96 195],
[34 , 22][109 100 204],
[34 , 23][108 99 203],
[34 , 24][98 89 193],
[34 , 25][105 95 202],
[34 , 26][101 91 198],
[34 , 27][94 84 191],
[34 , 28][95 89 192],
[34 , 29][115 111 212],
[34 , 30][117 112 214],
[34 , 31][113 106 207],
[34 , 32][95 87 186],
[34 , 33][111 104 203],
[34 , 34][119 110 212],
[34 , 35][111 102 206],
[34 , 36][100 90 195],
[34 , 37][100 95 196],
[34 , 38][106 99 198],
[34 , 39][106 89 189],
[34 , 40][113 89 193],
[34 , 41][114 91 195],
[34 , 42][109 88 188],
[34 , 43][96 72 161],
[34 , 44][71 31 101],
[34 , 45][78 31 98],
[34 , 46][94 39 104],
[34 , 47][98 45 110],
[34 , 48][88 35 101],
[34 , 49][100 48 113],
[34 , 50][90 45 110],
[34 , 51][71 28 91],
[34 , 52][63 19 83],
[34 , 53][65 19 88],
[34 , 54][62 17 87],
[34 , 55][66 19 90],
[34 , 56][61 34 99],
[34 , 57][86 68 134],
[34 , 58][118 102 172],
[34 , 59][111 101 180],
[34 , 60][78 71 155],
[34 , 61][65 35 114],
[34 , 62][47 0 67],
[34 , 63][48 10 72],
[34 , 64][122 101 174],
[34 , 65][124 120 200],
[34 , 66][71 75 157],
[34 , 67][101 95 169],
[34 , 68][121 107 171],
[34 , 69][68 44 98],
[34 , 70][59 21 87],
[34 , 71][76 24 99],
[34 , 72][73 24 94],
[34 , 73][71 25 94],
[34 , 74][69 28 96],
[34 , 75][70 32 105],
[34 , 76][68 31 104],
[34 , 77][66 28 102],
[34 , 78][68 33 100],
[34 , 79][100 69 129],
[34 , 80][115 85 142],
[34 , 81][119 93 136],
[34 , 82][146 122 160],
[34 , 83][170 147 186],
[34 , 84][164 135 172],
[34 , 85][154 119 160],
[34 , 86][131 91 146],
[34 , 87][66 28 87],
[34 , 88][78 44 99],
[34 , 89][129 95 150],
[34 , 90][79 45 103],
[34 , 91][63 28 96],
[34 , 92][60 25 94],
[34 , 93][56 20 87],
[34 , 94][62 23 87],
[34 , 95][60 21 85],
[34 , 96][61 22 86],
[34 , 97][60 21 88],
[34 , 98][50 17 91],
[34 , 99][57 29 111],


[35 , 0][99 102 210],
[35 , 1][98 101 209],
[35 , 2][96 99 207],
[35 , 3][96 98 210],
[35 , 4][96 97 211],
[35 , 5][96 96 211],
[35 , 6][96 97 211],
[35 , 7][96 97 211],
[35 , 8][93 94 208],
[35 , 9][94 92 213],
[35 , 10][102 92 212],
[35 , 11][108 96 195],
[35 , 12][102 92 184],
[35 , 13][97 92 186],
[35 , 14][102 96 190],
[35 , 15][104 98 192],
[35 , 16][99 93 187],
[35 , 17][95 89 183],
[35 , 18][102 96 190],
[35 , 19][107 101 196],
[35 , 20][109 104 197],
[35 , 21][112 106 201],
[35 , 22][113 104 208],
[35 , 23][105 96 200],
[35 , 24][103 94 198],
[35 , 25][111 102 206],
[35 , 26][95 86 190],
[35 , 27][99 90 194],
[35 , 28][119 119 214],
[35 , 29][115 118 211],
[35 , 30][110 113 206],
[35 , 31][100 96 190],
[35 , 32][113 106 201],
[35 , 33][122 116 209],
[35 , 34][113 106 205],
[35 , 35][104 95 199],
[35 , 36][106 97 202],
[35 , 37][105 100 199],
[35 , 38][99 94 187],
[35 , 39][113 97 193],
[35 , 40][118 92 191],
[35 , 41][123 87 185],
[35 , 42][82 50 139],
[35 , 43][61 28 105],
[35 , 44][80 36 101],
[35 , 45][61 18 85],
[35 , 46][63 20 87],
[35 , 47][72 21 90],
[35 , 48][73 22 90],
[35 , 49][79 28 97],
[35 , 50][92 41 109],
[35 , 51][99 47 116],
[35 , 52][83 31 99],
[35 , 53][64 17 91],
[35 , 54][61 15 93],
[35 , 55][65 18 95],
[35 , 56][59 24 92],
[35 , 57][51 21 85],
[35 , 58][52 20 83],
[35 , 59][99 75 143],
[35 , 60][79 54 125],
[35 , 61][56 12 77],
[35 , 62][73 44 97],
[35 , 63][92 85 140],
[35 , 64][95 86 161],
[35 , 65][88 84 166],
[35 , 66][112 106 175],
[35 , 67][96 68 131],
[35 , 68][60 17 78],
[35 , 69][60 22 90],
[35 , 70][68 32 98],
[35 , 71][69 35 101],
[35 , 72][70 32 107],
[35 , 73][72 33 109],
[35 , 74][73 35 111],
[35 , 75][73 41 120],
[35 , 76][74 42 121],
[35 , 77][70 39 118],
[35 , 78][75 34 112],
[35 , 79][67 24 95],
[35 , 80][63 25 85],
[35 , 81][73 38 89],
[35 , 82][94 59 108],
[35 , 83][94 58 108],
[35 , 84][95 64 110],
[35 , 85][90 61 111],
[35 , 86][96 63 122],
[35 , 87][77 41 107],
[35 , 88][62 26 94],
[35 , 89][60 24 91],
[35 , 90][56 20 87],
[35 , 91][58 22 87],
[35 , 92][59 23 89],
[35 , 93][54 18 83],
[35 , 94][53 19 78],
[35 , 95][55 22 81],
[35 , 96][56 21 82],
[35 , 97][55 17 90],
[35 , 98][58 31 120],
[35 , 99][63 48 153],


[36 , 0][99 102 210],
[36 , 1][98 101 209],
[36 , 2][96 99 207],
[36 , 3][96 98 210],
[36 , 4][96 97 211],
[36 , 5][95 96 210],
[36 , 6][94 95 209],
[36 , 7][93 94 208],
[36 , 8][93 94 208],
[36 , 9][93 93 209],
[36 , 10][102 98 206],
[36 , 11][113 106 193],
[36 , 12][110 102 189],
[36 , 13][106 101 197],
[36 , 14][105 99 194],
[36 , 15][103 97 192],
[36 , 16][99 93 188],
[36 , 17][102 96 191],
[36 , 18][107 101 196],
[36 , 19][105 99 194],
[36 , 20][114 108 203],
[36 , 21][116 109 205],
[36 , 22][113 104 209],
[36 , 23][109 100 204],
[36 , 24][110 101 205],
[36 , 25][100 90 195],
[36 , 26][91 81 186],
[36 , 27][125 114 220],
[36 , 28][122 121 218],
[36 , 29][112 114 208],
[36 , 30][97 99 194],
[36 , 31][110 106 201],
[36 , 32][125 118 213],
[36 , 33][117 111 205],
[36 , 34][103 95 195],
[36 , 35][109 99 205],
[36 , 36][114 104 209],
[36 , 37][101 96 195],
[36 , 38][104 99 194],
[36 , 39][119 105 202],
[36 , 40][117 91 189],
[36 , 41][114 73 164],
[36 , 42][82 45 127],
[36 , 43][78 41 113],
[36 , 44][92 49 116],
[36 , 45][88 45 112],
[36 , 46][74 31 98],
[36 , 47][96 46 114],
[36 , 48][88 36 104],
[36 , 49][78 27 95],
[36 , 50][70 19 87],
[36 , 51][88 36 105],
[36 , 52][105 53 121],
[36 , 53][77 28 102],
[36 , 54][65 18 95],
[36 , 55][64 17 95],
[36 , 56][63 22 92],
[36 , 57][63 23 90],
[36 , 58][53 10 77],
[36 , 59][44 4 65],
[36 , 60][37 7 65],
[36 , 61][73 53 121],
[36 , 62][144 147 207],
[36 , 63][153 168 220],
[36 , 64][136 142 198],
[36 , 65][138 133 190],
[36 , 66][74 51 108],
[36 , 67][56 19 87],
[36 , 68][67 22 95],
[36 , 69][61 25 90],
[36 , 70][63 27 92],
[36 , 71][66 30 96],
[36 , 72][64 25 99],
[36 , 73][64 24 100],
[36 , 74][63 25 99],
[36 , 75][54 25 92],
[36 , 76][53 26 93],
[36 , 77][57 29 97],
[36 , 78][65 24 98],
[36 , 79][73 29 99],
[36 , 80][70 30 90],
[36 , 81][64 22 87],
[36 , 82][56 12 82],
[36 , 83][60 16 85],
[36 , 84][61 20 91],
[36 , 85][61 24 93],
[36 , 86][96 62 122],
[36 , 87][94 59 119],
[36 , 88][66 30 95],
[36 , 89][63 27 92],
[36 , 90][58 22 88],
[36 , 91][58 23 90],
[36 , 92][58 22 88],
[36 , 93][54 17 84],
[36 , 94][51 12 83],
[36 , 95][57 18 89],
[36 , 96][59 21 92],
[36 , 97][59 32 121],
[36 , 98][69 56 161],
[36 , 99][62 60 181],


[37 , 0][99 102 210],
[37 , 1][98 101 209],
[37 , 2][96 99 207],
[37 , 3][96 97 210],
[37 , 4][96 97 211],
[37 , 5][97 98 212],
[37 , 6][95 96 210],
[37 , 7][94 95 209],
[37 , 8][93 95 210],
[37 , 9][98 95 203],
[37 , 10][118 110 207],
[37 , 11][123 114 202],
[37 , 12][114 106 194],
[37 , 13][108 103 195],
[37 , 14][109 104 196],
[37 , 15][107 102 195],
[37 , 16][103 97 192],
[37 , 17][104 98 193],
[37 , 18][110 104 199],
[37 , 19][112 106 201],
[37 , 20][116 110 205],
[37 , 21][108 102 197],
[37 , 22][111 104 202],
[37 , 23][115 106 208],
[37 , 24][98 89 193],
[37 , 25][86 84 178],
[37 , 26][122 121 213],
[37 , 27][129 128 220],
[37 , 28][115 117 208],
[37 , 29][105 109 199],
[37 , 30][109 113 203],
[37 , 31][126 122 216],
[37 , 32][118 111 207],
[37 , 33][107 100 195],
[37 , 34][106 100 197],
[37 , 35][109 104 204],
[37 , 36][103 98 197],
[37 , 37][111 105 204],
[37 , 38][105 93 190],
[37 , 39][110 85 181],
[37 , 40][103 65 155],
[37 , 41][89 40 117],
[37 , 42][83 37 109],
[37 , 43][67 22 91],
[37 , 44][65 22 89],
[37 , 45][72 29 96],
[37 , 46][97 54 121],
[37 , 47][91 44 111],
[37 , 48][74 27 94],
[37 , 49][96 49 116],
[37 , 50][81 34 101],
[37 , 51][58 11 78],
[37 , 52][63 16 83],
[37 , 53][62 22 96],
[37 , 54][62 25 96],
[37 , 55][64 26 90],
[37 , 56][75 24 82],
[37 , 57][63 14 75],
[37 , 58][54 15 82],
[37 , 59][84 49 131],
[37 , 60][101 75 168],
[37 , 61][93 87 177],
[37 , 62][129 137 208],
[37 , 63][174 177 232],
[37 , 64][123 105 161],
[37 , 65][63 28 90],
[37 , 66][59 17 95],
[37 , 67][71 38 122],
[37 , 68][59 30 114],
[37 , 69][63 28 101],
[37 , 70][58 24 97],
[37 , 71][60 26 99],
[37 , 72][64 26 100],
[37 , 73][66 26 102],
[37 , 74][66 27 102],
[37 , 75][66 32 102],
[37 , 76][67 34 103],
[37 , 77][71 38 107],
[37 , 78][73 38 109],
[37 , 79][77 43 109],
[37 , 80][79 46 108],
[37 , 81][73 42 117],
[37 , 82][67 36 118],
[37 , 83][75 44 125],
[37 , 84][80 47 127],
[37 , 85][68 32 108],
[37 , 86][85 53 119],
[37 , 87][98 64 130],
[37 , 88][66 28 99],
[37 , 89][67 29 100],
[37 , 90][64 24 93],
[37 , 91][62 20 84],
[37 , 92][54 15 82],
[37 , 93][52 17 93],
[37 , 94][56 27 112],
[37 , 95][67 35 112],
[37 , 96][59 22 110],
[37 , 97][66 56 162],
[37 , 98][75 73 188],
[37 , 99][72 75 196],


[38 , 0][99 102 210],
[38 , 1][98 101 209],
[38 , 2][96 99 207],
[38 , 3][96 98 210],
[38 , 4][96 97 211],
[38 , 5][96 97 211],
[38 , 6][94 95 209],
[38 , 7][93 94 208],
[38 , 8][90 92 207],
[38 , 9][107 102 203],
[38 , 10][134 123 209],
[38 , 11][124 113 202],
[38 , 12][111 104 193],
[38 , 13][107 103 192],
[38 , 14][114 110 198],
[38 , 15][108 104 194],
[38 , 16][109 103 198],
[38 , 17][114 108 203],
[38 , 18][116 110 205],
[38 , 19][114 108 203],
[38 , 20][116 110 206],
[38 , 21][116 110 205],
[38 , 22][114 109 202],
[38 , 23][103 96 192],
[38 , 24][88 83 176],
[38 , 25][120 127 207],
[38 , 26][127 136 214],
[38 , 27][119 127 205],
[38 , 28][110 115 200],
[38 , 29][113 117 205],
[38 , 30][118 123 210],
[38 , 31][120 117 210],
[38 , 32][112 105 201],
[38 , 33][110 104 199],
[38 , 34][116 111 205],
[38 , 35][108 103 197],
[38 , 36][111 107 201],
[38 , 37][123 113 210],
[38 , 38][116 93 190],
[38 , 39][88 49 140],
[38 , 40][105 54 134],
[38 , 41][93 41 107],
[38 , 42][70 18 85],
[38 , 43][71 22 89],
[38 , 44][76 33 100],
[38 , 45][75 32 99],
[38 , 46][75 32 99],
[38 , 47][60 18 85],
[38 , 48][62 19 86],
[38 , 49][70 27 94],
[38 , 50][98 56 123],
[38 , 51][92 49 116],
[38 , 52][62 20 86],
[38 , 53][66 20 95],
[38 , 54][66 19 91],
[38 , 55][56 13 73],
[38 , 56][59 20 83],
[38 , 57][88 60 130],
[38 , 58][95 86 165],
[38 , 59][101 99 182],
[38 , 60][130 126 204],
[38 , 61][153 153 218],
[38 , 62][143 144 203],
[38 , 63][80 70 132],
[38 , 64][41 10 75],
[38 , 65][66 22 94],
[38 , 66][60 21 102],
[38 , 67][57 16 96],
[38 , 68][56 17 97],
[38 , 69][52 21 100],
[38 , 70][56 24 104],
[38 , 71][59 26 106],
[38 , 72][65 26 101],
[38 , 73][65 26 101],
[38 , 74][65 26 101],
[38 , 75][62 22 98],
[38 , 76][62 22 98],
[38 , 77][61 21 97],
[38 , 78][67 24 93],
[38 , 79][74 30 97],
[38 , 80][75 31 97],
[38 , 81][65 28 105],
[38 , 82][61 27 107],
[38 , 83][68 33 113],
[38 , 84][67 36 111],
[38 , 85][61 32 104],
[38 , 86][72 43 117],
[38 , 87][96 62 137],
[38 , 88][71 32 107],
[38 , 89][60 21 97],
[38 , 90][57 16 88],
[38 , 91][60 17 85],
[38 , 92][55 18 94],
[38 , 93][58 31 121],
[38 , 94][66 52 147],
[38 , 95][69 49 129],
[38 , 96][59 27 130],
[38 , 97][73 72 188],
[38 , 98][79 81 195],
[38 , 99][83 84 197],


[39 , 0][99 102 210],
[39 , 1][98 101 209],
[39 , 2][96 99 207],
[39 , 3][96 98 210],
[39 , 4][95 96 211],
[39 , 5][94 95 209],
[39 , 6][91 92 206],
[39 , 7][90 91 205],
[39 , 8][89 90 207],
[39 , 9][108 105 202],
[39 , 10][129 123 199],
[39 , 11][124 118 196],
[39 , 12][116 111 195],
[39 , 13][111 107 197],
[39 , 14][114 110 199],
[39 , 15][112 108 198],
[39 , 16][113 106 202],
[39 , 17][115 109 205],
[39 , 18][117 111 207],
[39 , 19][117 111 206],
[39 , 20][119 113 208],
[39 , 21][118 112 208],
[39 , 22][105 98 196],
[39 , 23][86 83 168],
[39 , 24][123 125 197],
[39 , 25][141 149 227],
[39 , 26][118 126 206],
[39 , 27][113 120 200],
[39 , 28][115 120 206],
[39 , 29][122 126 215],
[39 , 30][118 123 211],
[39 , 31][119 115 208],
[39 , 32][117 109 205],
[39 , 33][121 115 210],
[39 , 34][116 105 201],
[39 , 35][129 112 210],
[39 , 36][119 104 201],
[39 , 37][107 89 183],
[39 , 38][118 91 179],
[39 , 39][94 50 133],
[39 , 40][108 53 129],
[39 , 41][111 60 128],
[39 , 42][90 39 107],
[39 , 43][76 27 95],
[39 , 44][70 27 94],
[39 , 45][69 26 93],
[39 , 46][65 22 89],
[39 , 47][70 27 94],
[39 , 48][69 26 93],
[39 , 49][52 10 77],
[39 , 50][66 23 90],
[39 , 51][98 55 122],
[39 , 52][65 22 89],
[39 , 53][63 7 79],
[39 , 54][56 5 81],
[39 , 55][80 42 122],
[39 , 56][93 83 167],
[39 , 57][107 109 188],
[39 , 58][125 130 205],
[39 , 59][156 173 226],
[39 , 60][178 195 232],
[39 , 61][124 123 170],
[39 , 62][70 50 108],
[39 , 63][39 10 74],
[39 , 64][65 32 96],
[39 , 65][68 34 103],
[39 , 66][57 27 107],
[39 , 67][57 27 107],
[39 , 68][59 29 108],
[39 , 69][61 29 108],
[39 , 70][61 29 109],
[39 , 71][64 31 110],
[39 , 72][65 26 101],
[39 , 73][62 22 97],
[39 , 74][64 24 99],
[39 , 75][62 23 98],
[39 , 76][62 23 98],
[39 , 77][60 22 97],
[39 , 78][65 23 92],
[39 , 79][69 26 92],
[39 , 80][70 27 94],
[39 , 81][63 22 92],
[39 , 82][62 21 92],
[39 , 83][63 21 92],
[39 , 84][58 23 95],
[39 , 85][58 29 102],
[39 , 86][61 31 104],
[39 , 87][74 39 113],
[39 , 88][69 28 103],
[39 , 89][57 17 91],
[39 , 90][58 20 96],
[39 , 91][55 25 110],
[39 , 92][62 39 131],
[39 , 93][74 57 160],
[39 , 94][83 74 176],
[39 , 95][56 42 131],
[39 , 96][68 41 150],
[39 , 97][82 80 194],
[39 , 98][85 86 200],
[39 , 99][87 88 201],


[40 , 0][100 103 211],
[40 , 1][99 102 210],
[40 , 2][96 99 207],
[40 , 3][97 98 211],
[40 , 4][95 96 210],
[40 , 5][92 93 207],
[40 , 6][89 91 204],
[40 , 7][90 90 206],
[40 , 8][95 93 208],
[40 , 9][113 111 200],
[40 , 10][130 126 196],
[40 , 11][131 127 198],
[40 , 12][124 120 199],
[40 , 13][111 108 195],
[40 , 14][111 107 196],
[40 , 15][111 107 198],
[40 , 16][109 104 197],
[40 , 17][115 110 203],
[40 , 18][122 116 210],
[40 , 19][119 113 206],
[40 , 20][116 111 204],
[40 , 21][111 105 200],
[40 , 22][94 87 185],
[40 , 23][120 120 198],
[40 , 24][155 161 220],
[40 , 25][137 143 220],
[40 , 26][124 129 209],
[40 , 27][122 128 207],
[40 , 28][134 138 221],
[40 , 29][119 122 208],
[40 , 30][116 118 207],
[40 , 31][121 122 214],
[40 , 32][121 120 213],
[40 , 33][114 111 204],
[40 , 34][132 118 212],
[40 , 35][126 102 198],
[40 , 36][112 91 190],
[40 , 37][124 97 187],
[40 , 38][91 53 131],
[40 , 39][95 46 120],
[40 , 40][109 53 123],
[40 , 41][99 48 116],
[40 , 42][104 52 120],
[40 , 43][94 44 112],
[40 , 44][76 31 98],
[40 , 45][79 34 101],
[40 , 46][88 43 110],
[40 , 47][76 31 99],
[40 , 48][91 45 112],
[40 , 49][84 36 104],
[40 , 50][66 19 86],
[40 , 51][63 19 85],
[40 , 52][60 18 83],
[40 , 53][65 30 103],
[40 , 54][98 77 157],
[40 , 55][106 100 186],
[40 , 56][125 130 201],
[40 , 57][151 160 216],
[40 , 58][183 196 242],
[40 , 59][177 180 220],
[40 , 60][83 65 111],
[40 , 61][48 6 68],
[40 , 62][57 7 78],
[40 , 63][59 15 86],
[40 , 64][64 24 94],
[40 , 65][66 31 103],
[40 , 66][63 36 113],
[40 , 67][71 44 122],
[40 , 68][72 43 121],
[40 , 69][73 39 118],
[40 , 70][71 37 116],
[40 , 71][67 34 113],
[40 , 72][66 29 106],
[40 , 73][63 25 101],
[40 , 74][61 24 100],
[40 , 75][60 21 96],
[40 , 76][60 21 96],
[40 , 77][63 24 100],
[40 , 78][71 31 99],
[40 , 79][74 32 99],
[40 , 80][75 34 100],
[40 , 81][73 32 98],
[40 , 82][73 32 97],
[40 , 83][74 32 97],
[40 , 84][67 30 97],
[40 , 85][61 29 101],
[40 , 86][61 30 103],
[40 , 87][54 22 96],
[40 , 88][54 18 93],
[40 , 89][58 23 100],
[40 , 90][69 39 123],
[40 , 91][72 53 155],
[40 , 92][82 68 177],
[40 , 93][93 85 203],
[40 , 94][82 74 184],
[40 , 95][42 27 118],
[40 , 96][86 66 177],
[40 , 97][85 85 202],
[40 , 98][83 87 203],
[40 , 99][85 88 204],


[41 , 0][100 103 211],
[41 , 1][99 102 210],
[41 , 2][96 99 207],
[41 , 3][98 99 212],
[41 , 4][94 95 209],
[41 , 5][90 91 205],
[41 , 6][84 90 199],
[41 , 7][88 86 206],
[41 , 8][100 91 201],
[41 , 9][125 120 197],
[41 , 10][141 138 204],
[41 , 11][136 133 200],
[41 , 12][130 129 198],
[41 , 13][119 120 194],
[41 , 14][116 113 198],
[41 , 15][117 112 202],
[41 , 16][114 110 199],
[41 , 17][119 115 204],
[41 , 18][121 117 206],
[41 , 19][115 111 200],
[41 , 20][111 107 196],
[41 , 21][97 93 182],
[41 , 22][106 103 188],
[41 , 23][155 156 230],
[41 , 24][152 156 221],
[41 , 25][142 142 215],
[41 , 26][142 143 217],
[41 , 27][140 141 215],
[41 , 28][141 143 214],
[41 , 29][131 130 208],
[41 , 30][128 123 211],
[41 , 31][117 126 214],
[41 , 32][113 123 210],
[41 , 33][124 124 213],
[41 , 34][129 113 203],
[41 , 35][123 97 188],
[41 , 36][126 105 199],
[41 , 37][110 72 153],
[41 , 38][98 44 110],
[41 , 39][97 46 113],
[41 , 40][67 16 84],
[41 , 41][77 26 94],
[41 , 42][93 42 110],
[41 , 43][93 42 110],
[41 , 44][83 31 99],
[41 , 45][81 30 98],
[41 , 46][85 34 102],
[41 , 47][88 39 107],
[41 , 48][97 46 115],
[41 , 49][98 45 114],
[41 , 50][56 9 77],
[41 , 51][59 21 87],
[41 , 52][89 61 125],
[41 , 53][105 97 177],
[41 , 54][125 126 205],
[41 , 55][144 147 216],
[41 , 56][168 182 224],
[41 , 57][179 192 227],
[41 , 58][118 121 158],
[41 , 59][57 31 85],
[41 , 60][53 5 74],
[41 , 61][63 18 85],
[41 , 62][64 23 93],
[41 , 63][59 22 95],
[41 , 64][60 21 94],
[41 , 65][61 24 98],
[41 , 66][52 18 97],
[41 , 67][52 18 97],
[41 , 68][53 19 98],
[41 , 69][59 25 105],
[41 , 70][63 29 109],
[41 , 71][65 32 111],
[41 , 72][65 33 112],
[41 , 73][64 32 111],
[41 , 74][62 29 108],
[41 , 75][62 23 98],
[41 , 76][62 23 98],
[41 , 77][62 23 98],
[41 , 78][65 28 97],
[41 , 79][71 35 101],
[41 , 80][72 36 102],
[41 , 81][65 36 101],
[41 , 82][62 36 101],
[41 , 83][61 35 99],
[41 , 84][65 31 99],
[41 , 85][64 25 100],
[41 , 86][54 22 106],
[41 , 87][58 32 117],
[41 , 88][67 46 130],
[41 , 89][71 56 149],
[41 , 90][75 68 171],
[41 , 91][81 83 199],
[41 , 92][80 84 200],
[41 , 93][90 87 202],
[41 , 94][64 35 135],
[41 , 95][62 39 133],
[41 , 96][79 85 202],
[41 , 97][81 90 213],
[41 , 98][82 90 211],
[41 , 99][81 90 211],


[42 , 0][96 99 207],
[42 , 1][96 99 207],
[42 , 2][96 99 207],
[42 , 3][97 98 211],
[42 , 4][94 95 210],
[42 , 5][90 91 205],
[42 , 6][86 92 201],
[42 , 7][89 87 208],
[42 , 8][99 90 201],
[42 , 9][135 132 204],
[42 , 10][150 151 207],
[42 , 11][142 143 200],
[42 , 12][136 139 198],
[42 , 13][127 131 196],
[42 , 14][123 124 199],
[42 , 15][125 122 206],
[42 , 16][115 110 201],
[42 , 17][121 116 206],
[42 , 18][118 114 204],
[42 , 19][115 111 201],
[42 , 20][109 105 196],
[42 , 21][100 96 184],
[42 , 22][145 150 213],
[42 , 23][156 161 224],
[42 , 24][144 147 215],
[42 , 25][146 150 215],
[42 , 26][150 154 219],
[42 , 27][152 156 221],
[42 , 28][138 143 205],
[42 , 29][147 150 218],
[42 , 30][136 135 214],
[42 , 31][118 120 207],
[42 , 32][134 133 222],
[42 , 33][129 119 209],
[42 , 34][111 93 187],
[42 , 35][131 105 195],
[42 , 36][121 88 165],
[42 , 37][101 56 125],
[42 , 38][97 45 113],
[42 , 39][80 29 97],
[42 , 40][89 38 106],
[42 , 41][88 36 104],
[42 , 42][82 31 99],
[42 , 43][91 39 107],
[42 , 44][108 57 125],
[42 , 45][101 51 119],
[42 , 46][83 32 101],
[42 , 47][89 35 104],
[42 , 48][70 28 93],
[42 , 49][48 19 83],
[42 , 50][69 48 121],
[42 , 51][113 101 173],
[42 , 52][118 115 186],
[42 , 53][142 144 212],
[42 , 54][154 161 219],
[42 , 55][172 183 227],
[42 , 56][164 173 222],
[42 , 57][76 68 125],
[42 , 58][51 14 73],
[42 , 59][67 24 102],
[42 , 60][70 37 132],
[42 , 61][82 48 141],
[42 , 62][87 59 143],
[42 , 63][90 68 143],
[42 , 64][98 76 152],
[42 , 65][98 74 153],
[42 , 66][92 64 150],
[42 , 67][84 56 142],
[42 , 68][80 53 137],
[42 , 69][71 47 123],
[42 , 70][64 40 118],
[42 , 71][62 38 115],
[42 , 72][60 28 107],
[42 , 73][60 28 106],
[42 , 74][61 30 107],
[42 , 75][70 32 107],
[42 , 76][67 27 103],
[42 , 77][63 24 99],
[42 , 78][64 27 95],
[42 , 79][66 30 95],
[42 , 80][70 34 99],
[42 , 81][58 25 97],
[42 , 82][56 25 99],
[42 , 83][55 23 96],
[42 , 84][52 21 102],
[42 , 85][56 31 122],
[42 , 86][65 46 145],
[42 , 87][75 62 163],
[42 , 88][82 74 175],
[42 , 89][85 82 192],
[42 , 90][78 85 201],
[42 , 91][74 90 204],
[42 , 92][86 94 197],
[42 , 93][62 49 138],
[42 , 94][52 21 104],
[42 , 95][77 77 184],
[42 , 96][71 90 208],
[42 , 97][82 91 213],
[42 , 98][85 93 214],
[42 , 99][85 93 214],


[43 , 0][95 98 206],
[43 , 1][95 98 206],
[43 , 2][96 99 207],
[43 , 3][96 98 210],
[43 , 4][94 96 209],
[43 , 5][90 91 204],
[43 , 6][89 95 203],
[43 , 7][90 88 208],
[43 , 8][102 94 202],
[43 , 9][150 150 216],
[43 , 10][155 160 207],
[43 , 11][147 151 201],
[43 , 12][142 148 201],
[43 , 13][139 145 205],
[43 , 14][134 137 204],
[43 , 15][128 129 204],
[43 , 16][124 124 206],
[43 , 17][123 122 207],
[43 , 18][120 118 205],
[43 , 19][121 118 203],
[43 , 20][111 109 192],
[43 , 21][136 136 214],
[43 , 22][165 175 224],
[43 , 23][156 163 218],
[43 , 24][147 151 216],
[43 , 25][156 162 221],
[43 , 26][155 161 220],
[43 , 27][150 157 215],
[43 , 28][148 156 214],
[43 , 29][149 156 218],
[43 , 30][133 137 207],
[43 , 31][134 134 216],
[43 , 32][139 132 218],
[43 , 33][127 108 195],
[43 , 34][121 98 190],
[43 , 35][112 84 172],
[43 , 36][125 82 155],
[43 , 37][102 51 117],
[43 , 38][81 30 98],
[43 , 39][100 49 117],
[43 , 40][106 56 124],
[43 , 41][104 56 123],
[43 , 42][113 65 132],
[43 , 43][85 36 104],
[43 , 44][103 52 119],
[43 , 45][100 48 113],
[43 , 46][92 38 103],
[43 , 47][74 25 93],
[43 , 48][62 34 102],
[43 , 49][90 83 153],
[43 , 50][122 123 197],
[43 , 51][139 144 220],
[43 , 52][141 152 230],
[43 , 53][155 169 213],
[43 , 54][180 193 228],
[43 , 55][146 157 202],
[43 , 56][65 54 144],
[43 , 57][53 34 140],
[43 , 58][66 49 153],
[43 , 59][66 46 157],
[43 , 60][64 42 159],
[43 , 61][65 42 158],
[43 , 62][64 45 160],
[43 , 63][68 53 167],
[43 , 64][73 58 172],
[43 , 65][82 66 177],
[43 , 66][89 67 171],
[43 , 67][84 63 168],
[43 , 68][76 56 155],
[43 , 69][71 54 137],
[43 , 70][68 48 130],
[43 , 71][67 45 125],
[43 , 72][69 40 117],
[43 , 73][63 31 111],
[43 , 74][64 29 111],
[43 , 75][74 36 110],
[43 , 76][71 33 106],
[43 , 77][71 33 106],
[43 , 78][68 33 104],
[43 , 79][68 34 105],
[43 , 80][75 40 111],
[43 , 81][64 34 115],
[43 , 82][59 32 116],
[43 , 83][70 41 124],
[43 , 84][69 49 144],
[43 , 85][78 69 180],
[43 , 86][87 82 199],
[43 , 87][93 88 205],
[43 , 88][93 90 208],
